zip,service_type,subregion
79360,Electricity,SPSO
79363,Electricity,ERCT
79364,Electricity,SPSO
79366,Electricity,ERCT
79367,Electricity,ERCT
79369,Electricity,SPSO
79370,Electricity,ERCT
79371,Electricity,SPSO
79372,Electricity,SPSO
79373,Electricity,ERCT
79376,Electricity,SPSO
79377,Electricity,SPSO
79378,Electricity,SPSO
79379,Electricity,SPSO
79380,Electricity,SPSO
79381,Electricity,SPSO
79382,Electricity,SPSO
79383,Electricity,SPSO
79401,Electricity,SPSO
79402,Electricity,SPSO
79403,Electricity,SPSO
79404,Electricity,SPSO
79406,Electricity,SPSO
79407,Electricity,SPSO
79408,Electricity,SPSO
79409,Electricity,SPSO
79410,Electricity,SPSO
79411,Electricity,SPSO
79412,Electricity,SPSO
79413,Electricity,SPSO
79414,Electricity,SPSO
79415,Electricity,SPSO
79416,Electricity,SPSO
79423,Electricity,SPSO
79424,Electricity,SPSO
79430,Electricity,SPSO
79452,Electricity,SPSO
79453,Electricity,SPSO
79457,Electricity,SPSO
79464,Electricity,SPSO
79490,Electricity,SPSO
79491,Electricity,SPSO
79493,Electricity,SPSO
79499,Electricity,SPSO
79501,Electricity,ERCT
79502,Electricity,ERCT
79503,Electricity,ERCT
79504,Electricity,ERCT
79505,Electricity,SPSO
79506,Electricity,ERCT
79508,Electricity,ERCT
79510,Electricity,ERCT
79511,Electricity,ERCT
79512,Electricity,ERCT
79516,Electricity,ERCT
79517,Electricity,ERCT
79518,Electricity,ERCT
79519,Electricity,ERCT
79520,Electricity,ERCT
79521,Electricity,ERCT
79525,Electricity,ERCT
79526,Electricity,ERCT
79527,Electricity,ERCT
79528,Electricity,ERCT
79529,Electricity,ERCT
79530,Electricity,ERCT
79532,Electricity,ERCT
79533,Electricity,ERCT
79534,Electricity,ERCT
79535,Electricity,ERCT
79536,Electricity,ERCT
79537,Electricity,ERCT
79538,Electricity,ERCT
79539,Electricity,ERCT
79540,Electricity,ERCT
79541,Electricity,ERCT
79543,Electricity,ERCT
79544,Electricity,ERCT
79545,Electricity,ERCT
79546,Electricity,ERCT
79547,Electricity,ERCT
79548,Electricity,ERCT
79549,Electricity,ERCT
79550,Electricity,ERCT
79553,Electricity,ERCT
79556,Electricity,ERCT
79560,Electricity,ERCT
79561,Electricity,ERCT
79562,Electricity,ERCT
79563,Electricity,ERCT
79565,Electricity,ERCT
79566,Electricity,ERCT
79567,Electricity,ERCT
79601,Electricity,ERCT
79602,Electricity,ERCT
79603,Electricity,ERCT
79604,Electricity,ERCT
79605,Electricity,ERCT
79606,Electricity,ERCT
79607,Electricity,ERCT
79608,Electricity,ERCT
79697,Electricity,ERCT
79698,Electricity,ERCT
79699,Electricity,ERCT
79701,Electricity,ERCT
79702,Electricity,ERCT
79703,Electricity,ERCT
79704,Electricity,ERCT
79705,Electricity,ERCT
79706,Electricity,ERCT
79707,Electricity,ERCT
79708,Electricity,ERCT
79710,Electricity,ERCT
79711,Electricity,ERCT
79712,Electricity,ERCT
79713,Electricity,SPSO
79714,Electricity,SPSO
79718,Electricity,ERCT
79719,Electricity,ERCT
79720,Electricity,ERCT
79721,Electricity,ERCT
79730,Electricity,ERCT
79731,Electricity,ERCT
79733,Electricity,ERCT
79734,Electricity,ERCT
79735,Electricity,ERCT
79738,Electricity,ERCT
79739,Electricity,ERCT
79740,Electricity,ERCT
79741,Electricity,ERCT
79742,Electricity,ERCT
79743,Electricity,ERCT
79744,Electricity,ERCT
79745,Electricity,SPSO
79748,Electricity,ERCT
79749,Electricity,ERCT
79752,Electricity,ERCT
79754,Electricity,SPSO
79755,Electricity,ERCT
79756,Electricity,ERCT
79758,Electricity,ERCT
79759,Electricity,ERCT
79760,Electricity,ERCT
79761,Electricity,ERCT
79762,Electricity,ERCT
79763,Electricity,ERCT
79764,Electricity,ERCT
79765,Electricity,ERCT
79766,Electricity,ERCT
79768,Electricity,ERCT
79769,Electricity,ERCT
79770,Electricity,SPSO
79772,Electricity,ERCT
79776,Electricity,ERCT
79777,Electricity,ERCT
79778,Electricity,ERCT
79780,Electricity,ERCT
79781,Electricity,ERCT
79782,Electricity,ERCT
79783,Electricity,ERCT
79785,Electricity,ERCT
79786,Electricity,ERCT
79788,Electricity,ERCT
79789,Electricity,ERCT
79821,Electricity,AZNM
79830,Electricity,ERCT
79831,Electricity,ERCT
79832,Electricity,ERCT
79834,Electricity,ERCT
79835,Electricity,AZNM
79836,Electricity,AZNM
79837,Electricity,ERCT
79838,Electricity,AZNM
79839,Electricity,AZNM
79842,Electricity,ERCT
79843,Electricity,ERCT
79845,Electricity,ERCT
79846,Electricity,ERCT
79847,Electricity,ERCT
79848,Electricity,ERCT
79849,Electricity,AZNM
79851,Electricity,AZNM
79852,Electricity,ERCT
79853,Electricity,AZNM
79854,Electricity,ERCT
79855,Electricity,AZNM
79901,Electricity,AZNM
79902,Electricity,AZNM
79903,Electricity,AZNM
79904,Electricity,AZNM
79905,Electricity,AZNM
79906,Electricity,AZNM
79907,Electricity,AZNM
79908,Electricity,AZNM
79910,Electricity,AZNM
79911,Electricity,AZNM
79912,Electricity,AZNM
79913,Electricity,AZNM
79914,Electricity,AZNM
79915,Electricity,AZNM
79916,Electricity,AZNM
79917,Electricity,AZNM
79918,Electricity,AZNM
79920,Electricity,AZNM
79922,Electricity,AZNM
79923,Electricity,AZNM
79924,Electricity,AZNM
79925,Electricity,AZNM
79926,Electricity,AZNM
79927,Electricity,AZNM
79928,Electricity,AZNM
79929,Electricity,AZNM
79930,Electricity,AZNM
79931,Electricity,AZNM
79932,Electricity,AZNM
79934,Electricity,AZNM
79935,Electricity,AZNM
79936,Electricity,AZNM
79937,Electricity,AZNM
79938,Electricity,AZNM
79940,Electricity,AZNM
79941,Electricity,AZNM
79942,Electricity,ERCT
79943,Electricity,AZNM
79944,Electricity,AZNM
79945,Electricity,AZNM
79946,Electricity,AZNM
79947,Electricity,AZNM
79948,Electricity,AZNM
79949,Electricity,AZNM
79950,Electricity,AZNM
79951,Electricity,AZNM
79952,Electricity,AZNM
79953,Electricity,AZNM
79954,Electricity,AZNM
79955,Electricity,AZNM
79958,Electricity,AZNM
79960,Electricity,AZNM
79961,Electricity,AZNM
79968,Electricity,AZNM
79976,Electricity,AZNM
79978,Electricity,AZNM
79980,Electricity,AZNM
79990,Electricity,AZNM
79995,Electricity,AZNM
79996,Electricity,AZNM
79997,Electricity,AZNM
79998,Electricity,AZNM
79999,Electricity,AZNM
80001,Electricity,RMPA
80002,Electricity,RMPA
80003,Electricity,RMPA
80004,Electricity,RMPA
80005,Electricity,RMPA
80006,Electricity,RMPA
80007,Electricity,RMPA
80010,Electricity,RMPA
80011,Electricity,RMPA
80012,Electricity,RMPA
80013,Electricity,RMPA
80014,Electricity,RMPA
80015,Electricity,RMPA
80016,Electricity,RMPA
80017,Electricity,RMPA
80018,Electricity,RMPA
80019,Electricity,RMPA
80020,Electricity,RMPA
80021,Electricity,RMPA
80022,Electricity,RMPA
80023,Electricity,RMPA
80024,Electricity,RMPA
80025,Electricity,RMPA
80026,Electricity,RMPA
80027,Electricity,RMPA
80030,Electricity,RMPA
80031,Electricity,RMPA
80033,Electricity,RMPA
80034,Electricity,RMPA
80035,Electricity,RMPA
80036,Electricity,RMPA
80037,Electricity,RMPA
80038,Electricity,RMPA
80040,Electricity,RMPA
80041,Electricity,RMPA
80042,Electricity,RMPA
80044,Electricity,RMPA
80045,Electricity,RMPA
80046,Electricity,RMPA
80047,Electricity,RMPA
80101,Electricity,RMPA
80102,Electricity,RMPA
80103,Electricity,RMPA
80104,Electricity,RMPA
80105,Electricity,RMPA
80106,Electricity,RMPA
80107,Electricity,RMPA
80108,Electricity,RMPA
80109,Electricity,RMPA
80110,Electricity,RMPA
80111,Electricity,RMPA
80112,Electricity,RMPA
80113,Electricity,RMPA
80116,Electricity,RMPA
80117,Electricity,RMPA
80118,Electricity,RMPA
80120,Electricity,RMPA
80121,Electricity,RMPA
80122,Electricity,RMPA
80123,Electricity,RMPA
80124,Electricity,RMPA
80125,Electricity,RMPA
80126,Electricity,RMPA
80127,Electricity,RMPA
80128,Electricity,RMPA
80129,Electricity,RMPA
80130,Electricity,RMPA
80131,Electricity,RMPA
80132,Electricity,RMPA
80133,Electricity,RMPA
80134,Electricity,RMPA
80135,Electricity,RMPA
80136,Electricity,RMPA
80137,Electricity,RMPA
80138,Electricity,RMPA
80150,Electricity,RMPA
80151,Electricity,RMPA
80155,Electricity,RMPA
80160,Electricity,RMPA
80161,Electricity,RMPA
80162,Electricity,RMPA
80163,Electricity,RMPA
80165,Electricity,RMPA
80166,Electricity,RMPA
80201,Electricity,RMPA
80202,Electricity,RMPA
80203,Electricity,RMPA
80204,Electricity,RMPA
80205,Electricity,RMPA
80206,Electricity,RMPA
80207,Electricity,RMPA
80208,Electricity,RMPA
80209,Electricity,RMPA
80210,Electricity,RMPA
80211,Electricity,RMPA
80212,Electricity,RMPA
80214,Electricity,RMPA
80215,Electricity,RMPA
80216,Electricity,RMPA
80217,Electricity,RMPA
80218,Electricity,RMPA
80219,Electricity,RMPA
80220,Electricity,RMPA
80221,Electricity,RMPA
80222,Electricity,RMPA
80223,Electricity,RMPA
80224,Electricity,RMPA
80225,Electricity,RMPA
80226,Electricity,RMPA
80227,Electricity,RMPA
80228,Electricity,RMPA
80229,Electricity,RMPA
80230,Electricity,RMPA
80231,Electricity,RMPA
80232,Electricity,RMPA
80233,Electricity,RMPA
80234,Electricity,RMPA
80235,Electricity,RMPA
80236,Electricity,RMPA
80237,Electricity,RMPA
80238,Electricity,RMPA
80239,Electricity,RMPA
80241,Electricity,RMPA
80243,Electricity,RMPA
80244,Electricity,RMPA
80246,Electricity,RMPA
80247,Electricity,RMPA
80248,Electricity,RMPA
80249,Electricity,RMPA
80250,Electricity,RMPA
80251,Electricity,RMPA
80252,Electricity,RMPA
80256,Electricity,RMPA
80257,Electricity,RMPA
80259,Electricity,RMPA
80260,Electricity,RMPA
80261,Electricity,RMPA
80262,Electricity,RMPA
80263,Electricity,RMPA
80264,Electricity,RMPA
80265,Electricity,RMPA
80266,Electricity,RMPA
80271,Electricity,RMPA
80273,Electricity,RMPA
80274,Electricity,RMPA
80279,Electricity,RMPA
80280,Electricity,RMPA
80281,Electricity,RMPA
80290,Electricity,RMPA
80291,Electricity,RMPA
80293,Electricity,RMPA
80294,Electricity,RMPA
80295,Electricity,RMPA
80299,Electricity,RMPA
80301,Electricity,RMPA
80302,Electricity,RMPA
80303,Electricity,RMPA
80304,Electricity,RMPA
80305,Electricity,RMPA
80306,Electricity,RMPA
80307,Electricity,RMPA
80308,Electricity,RMPA
80309,Electricity,RMPA
80310,Electricity,RMPA
80314,Electricity,RMPA
80321,Electricity,RMPA
80322,Electricity,RMPA
80323,Electricity,RMPA
80328,Electricity,RMPA
80329,Electricity,RMPA
80401,Electricity,RMPA
80402,Electricity,RMPA
80403,Electricity,RMPA
80419,Electricity,RMPA
80420,Electricity,RMPA
80421,Electricity,RMPA
80422,Electricity,RMPA
80423,Electricity,RMPA
80424,Electricity,RMPA
80425,Electricity,RMPA
80426,Electricity,RMPA
80427,Electricity,RMPA
80428,Electricity,RMPA
80429,Electricity,RMPA
80430,Electricity,RMPA
80432,Electricity,RMPA
80433,Electricity,RMPA
80434,Electricity,RMPA
80435,Electricity,RMPA
80436,Electricity,RMPA
80437,Electricity,RMPA
80438,Electricity,RMPA
80439,Electricity,RMPA
80440,Electricity,RMPA
80442,Electricity,RMPA
80443,Electricity,RMPA
80444,Electricity,RMPA
80446,Electricity,RMPA
80447,Electricity,RMPA
80448,Electricity,RMPA
80449,Electricity,RMPA
80451,Electricity,RMPA
80452,Electricity,RMPA
80453,Electricity,RMPA
80454,Electricity,RMPA
80455,Electricity,RMPA
80456,Electricity,RMPA
80457,Electricity,RMPA
80459,Electricity,RMPA
80461,Electricity,RMPA
80463,Electricity,RMPA
80465,Electricity,RMPA
80466,Electricity,RMPA
80467,Electricity,RMPA
80468,Electricity,RMPA
80469,Electricity,RMPA
80470,Electricity,RMPA
80471,Electricity,RMPA
80473,Electricity,RMPA
80474,Electricity,RMPA
80475,Electricity,RMPA
80476,Electricity,RMPA
80477,Electricity,RMPA
80478,Electricity,RMPA
80479,Electricity,RMPA
80480,Electricity,RMPA
80481,Electricity,RMPA
80482,Electricity,RMPA
80483,Electricity,RMPA
80487,Electricity,RMPA
80488,Electricity,RMPA
80497,Electricity,RMPA
80498,Electricity,RMPA
80501,Electricity,RMPA
80502,Electricity,RMPA
80503,Electricity,RMPA
80504,Electricity,RMPA
80510,Electricity,RMPA
80511,Electricity,RMPA
80512,Electricity,RMPA
80513,Electricity,RMPA
80514,Electricity,RMPA
80515,Electricity,RMPA
80516,Electricity,RMPA
80517,Electricity,RMPA
80520,Electricity,RMPA
80521,Electricity,RMPA
80522,Electricity,RMPA
80523,Electricity,RMPA
80524,Electricity,RMPA
80525,Electricity,RMPA
80526,Electricity,RMPA
80527,Electricity,RMPA
80528,Electricity,RMPA
80530,Electricity,RMPA
80532,Electricity,RMPA
80533,Electricity,RMPA
80534,Electricity,RMPA
80535,Electricity,RMPA
80536,Electricity,RMPA
80537,Electricity,RMPA
80538,Electricity,RMPA
80539,Electricity,RMPA
80540,Electricity,RMPA
80541,Electricity,RMPA
80542,Electricity,RMPA
80543,Electricity,RMPA
80544,Electricity,RMPA
80545,Electricity,RMPA
80546,Electricity,RMPA
80547,Electricity,RMPA
80549,Electricity,RMPA
80550,Electricity,RMPA
80551,Electricity,RMPA
80553,Electricity,RMPA
80601,Electricity,RMPA
80602,Electricity,RMPA
80603,Electricity,RMPA
80610,Electricity,RMPA
80611,Electricity,RMPA
80612,Electricity,RMPA
80614,Electricity,RMPA
80615,Electricity,RMPA
80620,Electricity,RMPA
80621,Electricity,RMPA
80622,Electricity,RMPA
80623,Electricity,RMPA
80624,Electricity,RMPA
80631,Electricity,RMPA
80632,Electricity,RMPA
80633,Electricity,RMPA
80634,Electricity,RMPA
80638,Electricity,RMPA
80639,Electricity,RMPA
80640,Electricity,RMPA
80642,Electricity,RMPA
80643,Electricity,RMPA
80644,Electricity,RMPA
80645,Electricity,RMPA
80646,Electricity,RMPA
80648,Electricity,RMPA
80649,Electricity,RMPA
80650,Electricity,RMPA
80651,Electricity,RMPA
80652,Electricity,RMPA
80653,Electricity,RMPA
80654,Electricity,RMPA
80701,Electricity,RMPA
80705,Electricity,RMPA
80720,Electricity,RMPA
80721,Electricity,RMPA
80722,Electricity,RMPA
80723,Electricity,RMPA
80726,Electricity,RMPA
80727,Electricity,RMPA
80728,Electricity,RMPA
80729,Electricity,RMPA
80731,Electricity,RMPA
80732,Electricity,RMPA
80733,Electricity,RMPA
80734,Electricity,RMPA
80735,Electricity,RMPA
80736,Electricity,RMPA
80737,Electricity,RMPA
80740,Electricity,RMPA
80741,Electricity,RMPA
80742,Electricity,RMPA
80743,Electricity,RMPA
80744,Electricity,RMPA
80745,Electricity,RMPA
80746,Electricity,RMPA
80747,Electricity,RMPA
80749,Electricity,RMPA
80750,Electricity,RMPA
80751,Electricity,RMPA
80754,Electricity,RMPA
80755,Electricity,RMPA
80757,Electricity,RMPA
80758,Electricity,RMPA
80759,Electricity,RMPA
80801,Electricity,RMPA
80802,Electricity,RMPA
80804,Electricity,RMPA
80805,Electricity,RMPA
80807,Electricity,RMPA
80808,Electricity,RMPA
80809,Electricity,RMPA
80810,Electricity,RMPA
80812,Electricity,RMPA
80813,Electricity,RMPA
80814,Electricity,RMPA
80815,Electricity,RMPA
80816,Electricity,RMPA
80817,Electricity,RMPA
80818,Electricity,RMPA
80819,Electricity,RMPA
80820,Electricity,RMPA
80821,Electricity,RMPA
80822,Electricity,RMPA
80823,Electricity,RMPA
80824,Electricity,RMPA
80825,Electricity,RMPA
80826,Electricity,RMPA
80827,Electricity,RMPA
80828,Electricity,RMPA
80829,Electricity,RMPA
80830,Electricity,RMPA
80831,Electricity,RMPA
80832,Electricity,RMPA
80833,Electricity,RMPA
80834,Electricity,RMPA
80835,Electricity,RMPA
80836,Electricity,RMPA
80840,Electricity,RMPA
80841,Electricity,RMPA
80860,Electricity,RMPA
80861,Electricity,RMPA
80862,Electricity,RMPA
80863,Electricity,RMPA
80864,Electricity,RMPA
80866,Electricity,RMPA
80901,Electricity,RMPA
80902,Electricity,RMPA
80903,Electricity,RMPA
80904,Electricity,RMPA
80905,Electricity,RMPA
80906,Electricity,RMPA
80907,Electricity,RMPA
80908,Electricity,RMPA
80909,Electricity,RMPA
80910,Electricity,RMPA
80911,Electricity,RMPA
80912,Electricity,RMPA
80913,Electricity,RMPA
80914,Electricity,RMPA
80915,Electricity,RMPA
80916,Electricity,RMPA
80917,Electricity,RMPA
80918,Electricity,RMPA
80919,Electricity,RMPA
80920,Electricity,RMPA
80921,Electricity,RMPA
80922,Electricity,RMPA
80923,Electricity,RMPA
80924,Electricity,RMPA
80925,Electricity,RMPA
80926,Electricity,RMPA
80927,Electricity,RMPA
80928,Electricity,RMPA
80929,Electricity,RMPA
80930,Electricity,RMPA
80931,Electricity,RMPA
80932,Electricity,RMPA
80933,Electricity,RMPA
80934,Electricity,RMPA
80935,Electricity,RMPA
80936,Electricity,RMPA
80937,Electricity,RMPA
80938,Electricity,RMPA
80939,Electricity,RMPA
80941,Electricity,RMPA
80942,Electricity,RMPA
80943,Electricity,RMPA
80944,Electricity,RMPA
80945,Electricity,RMPA
80946,Electricity,RMPA
80947,Electricity,RMPA
80949,Electricity,RMPA
80950,Electricity,RMPA
80951,Electricity,RMPA
80960,Electricity,RMPA
80962,Electricity,RMPA
80970,Electricity,RMPA
80977,Electricity,RMPA
80995,Electricity,RMPA
80997,Electricity,RMPA
81001,Electricity,RMPA
81002,Electricity,RMPA
81003,Electricity,RMPA
81004,Electricity,RMPA
81005,Electricity,RMPA
81006,Electricity,RMPA
81007,Electricity,RMPA
81008,Electricity,RMPA
81009,Electricity,RMPA
81010,Electricity,RMPA
81011,Electricity,RMPA
81012,Electricity,RMPA
81019,Electricity,RMPA
81020,Electricity,RMPA
81021,Electricity,RMPA
81022,Electricity,RMPA
81023,Electricity,RMPA
81024,Electricity,RMPA
81025,Electricity,RMPA
81027,Electricity,RMPA
81029,Electricity,RMPA
81030,Electricity,RMPA
81033,Electricity,RMPA
81034,Electricity,RMPA
81036,Electricity,RMPA
81038,Electricity,RMPA
81039,Electricity,RMPA
81040,Electricity,RMPA
81041,Electricity,RMPA
81043,Electricity,RMPA
81044,Electricity,RMPA
81045,Electricity,RMPA
81046,Electricity,RMPA
81047,Electricity,RMPA
81049,Electricity,RMPA
81050,Electricity,RMPA
81052,Electricity,RMPA
81054,Electricity,RMPA
81055,Electricity,RMPA
81057,Electricity,RMPA
81058,Electricity,RMPA
81059,Electricity,RMPA
81062,Electricity,RMPA
81063,Electricity,RMPA
81064,Electricity,RMPA
81067,Electricity,RMPA
81069,Electricity,RMPA
81071,Electricity,RMPA
81073,Electricity,RMPA
81076,Electricity,RMPA
81077,Electricity,RMPA
81081,Electricity,RMPA
81082,Electricity,RMPA
81084,Electricity,RMPA
81087,Electricity,RMPA
81089,Electricity,RMPA
81090,Electricity,RMPA
81091,Electricity,RMPA
81092,Electricity,RMPA
81101,Electricity,RMPA
81102,Electricity,RMPA
81120,Electricity,RMPA
81121,Electricity,RMPA
81122,Electricity,RMPA
81123,Electricity,RMPA
81124,Electricity,RMPA
81125,Electricity,RMPA
81126,Electricity,RMPA
81127,Electricity,RMPA
81128,Electricity,RMPA
81129,Electricity,RMPA
81130,Electricity,RMPA
81131,Electricity,RMPA
81132,Electricity,RMPA
81133,Electricity,RMPA
81135,Electricity,RMPA
81136,Electricity,RMPA
81137,Electricity,RMPA
81138,Electricity,RMPA
81140,Electricity,RMPA
81141,Electricity,RMPA
81143,Electricity,RMPA
81144,Electricity,RMPA
81146,Electricity,RMPA
81147,Electricity,RMPA
81148,Electricity,RMPA
81149,Electricity,RMPA
81151,Electricity,RMPA
81152,Electricity,RMPA
81154,Electricity,RMPA
81155,Electricity,RMPA
81157,Electricity,RMPA
81201,Electricity,RMPA
81210,Electricity,RMPA
81211,Electricity,RMPA
81212,Electricity,RMPA
81215,Electricity,RMPA
81220,Electricity,RMPA
81221,Electricity,RMPA
81222,Electricity,RMPA
81223,Electricity,RMPA
81224,Electricity,RMPA
81225,Electricity,RMPA
81226,Electricity,RMPA
81227,Electricity,RMPA
81228,Electricity,RMPA
81230,Electricity,RMPA
81231,Electricity,RMPA
81232,Electricity,RMPA
81233,Electricity,RMPA
81235,Electricity,RMPA
81236,Electricity,RMPA
81237,Electricity,RMPA
81239,Electricity,RMPA
81240,Electricity,RMPA
81241,Electricity,RMPA
81242,Electricity,RMPA
81243,Electricity,RMPA
81244,Electricity,RMPA
81247,Electricity,RMPA
81248,Electricity,RMPA
81251,Electricity,RMPA
81252,Electricity,RMPA
81253,Electricity,RMPA
81290,Electricity,RMPA
81301,Electricity,RMPA
81302,Electricity,RMPA
81303,Electricity,RMPA
81320,Electricity,RMPA
81321,Electricity,RMPA
81323,Electricity,RMPA
81324,Electricity,RMPA
81325,Electricity,RMPA
81326,Electricity,RMPA
81327,Electricity,RMPA
81328,Electricity,RMPA
81329,Electricity,RMPA
81330,Electricity,RMPA
81331,Electricity,RMPA
81332,Electricity,RMPA
81334,Electricity,RMPA
81335,Electricity,RMPA
81401,Electricity,RMPA
81402,Electricity,RMPA
81403,Electricity,RMPA
81410,Electricity,RMPA
81411,Electricity,RMPA
81413,Electricity,RMPA
81414,Electricity,RMPA
81415,Electricity,RMPA
81416,Electricity,RMPA
81418,Electricity,RMPA
81419,Electricity,RMPA
81420,Electricity,RMPA
81422,Electricity,RMPA
81423,Electricity,RMPA
81424,Electricity,RMPA
81425,Electricity,RMPA
81426,Electricity,RMPA
81427,Electricity,RMPA
81428,Electricity,RMPA
81429,Electricity,RMPA
81430,Electricity,RMPA
81431,Electricity,RMPA
81432,Electricity,RMPA
81433,Electricity,RMPA
81434,Electricity,RMPA
81435,Electricity,RMPA
81501,Electricity,RMPA
81502,Electricity,RMPA
81503,Electricity,RMPA
81504,Electricity,RMPA
81505,Electricity,RMPA
81506,Electricity,RMPA
81507,Electricity,RMPA
81520,Electricity,RMPA
81521,Electricity,RMPA
81522,Electricity,RMPA
81523,Electricity,RMPA
81524,Electricity,RMPA
81525,Electricity,RMPA
81526,Electricity,RMPA
81527,Electricity,RMPA
81601,Electricity,RMPA
81602,Electricity,RMPA
81610,Electricity,NWPP
81611,Electricity,RMPA
81612,Electricity,RMPA
81615,Electricity,RMPA
81620,Electricity,RMPA
81621,Electricity,RMPA
81623,Electricity,RMPA
81624,Electricity,RMPA
81625,Electricity,RMPA
81626,Electricity,NWPP
81630,Electricity,RMPA
